x,y,label,family,sampled_index,source
-11.725515,-40.733665,0,Benign,28699,X_mixed
-11.729565,-40.702656,0,Benign,28708,X_mixed
-4.914212,-93.112656,0,Benign,28723,X_mixed
10.233362,-8.268345,0,Benign,28726,X_mixed
48.921967,-73.168434,0,Benign,28729,X_mixed
1.199133,13.539300,0,Benign,28733,X_mixed
46.620735,-72.013199,0,Benign,28745,X_mixed
12.159711,20.631954,0,Benign,28763,X_mixed
15.716689,-12.287547,0,Benign,28771,X_mixed
-21.308407,-106.354431,0,Benign,28776,X_mixed
1.466729,-14.881330,0,Benign,28783,X_mixed
-12.726624,-32.667870,0,Benign,28790,X_mixed
-17.176430,-2.835744,0,Benign,28796,X_mixed
21.721027,-44.619614,0,Benign,28824,X_mixed
-78.975166,-68.701553,0,Benign,28834,X_mixed
-29.439829,13.069094,0,Benign,28835,X_mixed
-21.889997,21.054438,0,Benign,28849,X_mixed
-86.689026,-49.624435,0,Benign,28895,X_mixed
1.430450,-39.380249,0,Benign,28909,X_mixed
45.986073,-12.612973,0,Benign,28911,X_mixed
-21.220417,-106.659599,0,Benign,28926,X_mixed
51.128960,-40.076851,0,Benign,28927,X_mixed
48.060757,-20.065983,0,Benign,28950,X_mixed
-19.022476,-108.163193,0,Benign,28952,X_mixed
18.719845,-43.861832,0,Benign,28964,X_mixed
3.093298,12.512433,0,Benign,28966,X_mixed
2.184451,12.935426,0,Benign,28967,X_mixed
10.054835,-76.221832,0,Benign,29020,X_mixed
21.297291,-81.956665,0,Benign,29022,X_mixed
10.385957,-62.502640,0,Benign,29034,X_mixed
24.568262,-45.644562,0,Benign,29043,X_mixed
-50.282318,-94.248070,0,Benign,29073,X_mixed
-24.936132,-45.989979,0,Benign,29083,X_mixed
-17.452948,-69.129860,0,Benign,29084,X_mixed
-30.810385,14.538157,0,Benign,29118,X_mixed
12.191195,20.604851,0,Benign,29121,X_mixed
49.066147,-76.853844,0,Benign,29137,X_mixed
-3.169995,-92.833855,0,Benign,29138,X_mixed
-63.555489,-56.968403,0,Benign,29139,X_mixed
11.598578,-64.559090,0,Benign,29147,X_mixed
-19.171467,-108.109169,0,Benign,29162,X_mixed
-33.162285,-53.042297,0,Benign,29170,X_mixed
-4.547162,-94.245461,0,Benign,29175,X_mixed
-48.941326,-19.767714,0,Benign,29176,X_mixed
46.568916,-71.969048,0,Benign,29188,X_mixed
-1.516347,22.481026,0,Benign,29217,X_mixed
-58.777161,-24.916357,0,Benign,29242,X_mixed
11.308492,-59.435619,0,Benign,29243,X_mixed
-18.669048,-107.794151,0,Benign,29250,X_mixed
-31.908825,13.539131,0,Benign,29261,X_mixed
-13.103048,4.746787,0,Benign,29269,X_mixed
-40.712997,-30.575733,0,Benign,29305,X_mixed
20.228188,-76.677567,0,Benign,29309,X_mixed
20.435852,-76.772789,0,Benign,29310,X_mixed
-25.603373,-99.157623,0,Benign,29325,X_mixed
-31.149885,15.682228,0,Benign,29333,X_mixed
-97.751961,-41.276501,0,Benign,29336,X_mixed
-61.125786,-54.652382,0,Benign,29339,X_mixed
9.149405,-7.946831,0,Benign,29374,X_mixed
8.880327,-7.806492,0,Benign,29403,X_mixed
1.998845,-104.121933,0,Benign,29417,X_mixed
-62.657547,-83.592972,0,Benign,29420,X_mixed
1.468435,13.729762,0,Benign,29428,X_mixed
-50.315220,-94.291679,0,Benign,29433,X_mixed
-78.990334,-71.761200,0,Benign,29498,X_mixed
21.735394,-40.963146,0,Benign,29532,X_mixed
-23.488895,-71.571266,0,Benign,29547,X_mixed
-17.463964,-68.411842,0,Benign,29549,X_mixed
1.937951,-102.438385,0,Benign,29551,X_mixed
-66.091042,-57.321838,0,Benign,29565,X_mixed
-60.469067,-23.578339,0,Benign,29615,X_mixed
-44.337826,1.271100,0,Benign,29625,X_mixed
-14.897340,-58.032173,0,Benign,29645,X_mixed
-91.788300,-35.905869,0,Benign,29662,X_mixed
-20.462833,-107.104294,0,Benign,29679,X_mixed
-29.728884,-15.673150,0,Benign,29688,X_mixed
-44.949120,-13.872325,0,Benign,29718,X_mixed
-12.105612,8.877626,0,Benign,29724,X_mixed
-11.756289,9.160072,0,Benign,29725,X_mixed
-37.045906,-24.255125,0,Benign,29751,X_mixed
11.164001,-59.503025,0,Benign,29766,X_mixed
-32.673347,-54.187153,0,Benign,29785,X_mixed
21.629204,-23.606993,0,Benign,29798,X_mixed
29.265762,-81.313690,0,Benign,29821,X_mixed
20.649036,-82.083305,0,Benign,29830,X_mixed
1.952761,-102.320969,0,Benign,29833,X_mixed
-17.487673,-68.548225,0,Benign,29850,X_mixed
-26.824652,-45.690296,0,Benign,29867,X_mixed
-29.753258,-15.646505,0,Benign,29889,X_mixed
-29.919865,13.512548,0,Benign,29890,X_mixed
-23.601454,-103.751396,0,Benign,29909,X_mixed
-32.137470,-18.045704,0,Benign,29921,X_mixed
-21.352623,0.749824,0,Benign,29922,X_mixed
-35.479412,-15.638766,0,Benign,29940,X_mixed
-58.468853,-77.323090,0,Benign,29962,X_mixed
-12.324228,-74.344429,0,Benign,29989,X_mixed
-26.479183,-39.150528,0,Benign,30018,X_mixed
-12.268785,-74.395882,0,Benign,30020,X_mixed
-31.056780,16.107767,0,Benign,30043,X_mixed
-59.669819,-38.939434,0,Benign,30070,X_mixed
2.014479,-103.791252,0,Benign,30086,X_mixed
-83.794762,-50.059425,0,Benign,30114,X_mixed
-2.880652,-13.959867,0,Benign,30128,X_mixed
27.727167,-59.353966,0,Benign,30144,X_mixed
-5.861122,-42.045979,0,Benign,30160,X_mixed
-5.877576,-42.062515,0,Benign,30178,X_mixed
-39.562519,-46.846012,0,Benign,30197,X_mixed
-3.848733,-13.314337,0,Benign,30219,X_mixed
45.758892,-70.343475,0,Benign,30225,X_mixed
-3.926617,-13.250564,0,Benign,30229,X_mixed
-8.842265,-8.711692,0,Benign,30250,X_mixed
-82.614876,-49.465279,0,Benign,30290,X_mixed
-62.778492,-83.710564,0,Benign,30304,X_mixed
-52.694416,-14.032688,0,Benign,30306,X_mixed
7.649432,4.729349,0,Benign,30315,X_mixed
3.865741,33.001255,0,Benign,30351,X_mixed
2.859707,36.794384,0,Benign,30355,X_mixed
-21.798183,21.281328,0,Benign,30373,X_mixed
45.758926,-70.345978,0,Benign,30377,X_mixed
-44.771378,-40.101635,0,Benign,30401,X_mixed
21.277027,-82.091484,0,Benign,30402,X_mixed
-32.313324,-53.157089,0,Benign,30416,X_mixed
-80.938652,-46.123283,0,Benign,30417,X_mixed
12.267015,20.449799,0,Benign,30429,X_mixed
-33.887501,-34.356213,0,Benign,30460,X_mixed
-13.772031,-83.070076,0,Benign,30465,X_mixed
-14.708353,-110.287216,0,Benign,30487,X_mixed
1.328459,-106.167511,0,Benign,30500,X_mixed
-46.028080,-52.947235,0,Benign,30518,X_mixed
-58.526405,-77.214478,0,Benign,30524,X_mixed
-41.499260,-3.438221,0,Benign,30543,X_mixed
16.008444,-12.365314,0,Benign,30566,X_mixed
-5.833165,2.395237,0,Benign,30593,X_mixed
-0.956608,-74.930412,0,Benign,30627,X_mixed
10.115232,-76.397232,0,Benign,30628,X_mixed
-33.341343,-39.588032,0,Benign,30648,X_mixed
-6.524199,-41.528168,0,Benign,30659,X_mixed
-26.480991,-93.176826,0,Benign,30665,X_mixed
-31.983820,-39.741150,0,Benign,30679,X_mixed
-29.742754,8.050229,0,Benign,30681,X_mixed
-41.864029,-62.275520,0,Benign,30691,X_mixed
-63.346519,-57.075485,0,Benign,30695,X_mixed
-3.654007,21.603691,0,Benign,30704,X_mixed
-1.590904,22.578409,0,Benign,30736,X_mixed
-5.458193,23.680588,0,Benign,30740,X_mixed
-11.074892,-73.469864,0,Benign,30748,X_mixed
26.463423,-20.362236,0,Benign,30785,X_mixed
-38.239273,-76.718086,0,Benign,30794,X_mixed
-5.755027,2.395169,0,Benign,30801,X_mixed
-53.816978,-40.048485,0,Benign,30844,X_mixed
-40.797783,-76.667397,0,Benign,30851,X_mixed
-83.447197,-49.839153,0,Benign,30901,X_mixed
0.556042,31.998905,0,Benign,30918,X_mixed
31.942749,-67.207458,0,Benign,30921,X_mixed
-61.082561,-54.713688,0,Benign,30955,X_mixed
-5.123197,-12.949644,0,Benign,31038,X_mixed
2.477718,-38.056206,0,Benign,31045,X_mixed
-27.583757,11.344124,0,Benign,31058,X_mixed
-62.800312,-83.784447,0,Benign,31080,X_mixed
-1.333541,-16.202164,0,Benign,31117,X_mixed
1.156455,-106.460426,0,Benign,31118,X_mixed
-79.373024,-68.383217,0,Benign,31143,X_mixed
-83.912018,-46.370529,0,Benign,31155,X_mixed
-21.742521,21.383688,0,Benign,31157,X_mixed
-97.991646,-41.350788,0,Benign,31164,X_mixed
10.136006,-76.450661,0,Benign,31175,X_mixed
-62.736313,-20.303291,0,Benign,31179,X_mixed
1.533181,-105.759911,0,Benign,31182,X_mixed
-29.412476,-94.501724,0,Benign,31184,X_mixed
7.707220,4.651576,0,Benign,31216,X_mixed
39.628860,-22.623337,0,Benign,31241,X_mixed
39.604530,-34.738136,0,Benign,31247,X_mixed
35.206520,-18.823675,0,Benign,31266,X_mixed
12.178882,-62.059681,0,Benign,31270,X_mixed
-3.784984,21.482347,0,Benign,31276,X_mixed
-3.788843,21.271175,0,Benign,31277,X_mixed
-12.570911,-88.017700,0,Benign,31281,X_mixed
-7.564233,7.660878,0,Benign,31285,X_mixed
-7.649376,7.629782,0,Benign,31287,X_mixed
-11.773063,9.281707,0,Benign,31291,X_mixed
-79.088913,-72.033745,0,Benign,31302,X_mixed
-41.944611,-60.225815,0,Benign,31315,X_mixed
37.191284,-56.554401,0,Benign,31316,X_mixed
-32.843979,-54.053703,0,Benign,31321,X_mixed
24.719118,-101.986115,0,Benign,31333,X_mixed
13.661193,-67.200363,0,Benign,31368,X_mixed
25.820511,-38.219257,0,Benign,31369,X_mixed
-45.944962,-52.794735,0,Benign,31378,X_mixed
-83.947403,-46.329506,0,Benign,31395,X_mixed
2.732334,-0.760806,0,Benign,31404,X_mixed
10.144635,-76.477768,0,Benign,31417,X_mixed
-15.617759,-19.995241,0,Benign,31435,X_mixed
-31.070753,15.489503,0,Benign,31442,X_mixed
-54.875893,-73.780075,0,Benign,31463,X_mixed
21.273846,-89.582542,0,Benign,31474,X_mixed
35.681770,-18.720703,0,Benign,31568,X_mixed
2.124649,-67.687759,0,Benign,31583,X_mixed
-12.358617,11.214102,0,Benign,31595,X_mixed
37.194469,-56.557636,0,Benign,31596,X_mixed
-79.414474,-68.336372,0,Benign,31652,X_mixed
-50.306343,-94.480515,0,Benign,31659,X_mixed
-0.999286,-75.111664,0,Benign,31673,X_mixed
12.282609,-67.641510,0,Benign,31688,X_mixed
-23.282454,-104.201622,0,Benign,31691,X_mixed
37.195591,-56.558983,0,Benign,31707,X_mixed
-5.804024,-13.240101,0,Benign,31722,X_mixed
-5.831816,-13.222898,0,Benign,31727,X_mixed
-14.882800,-58.216637,0,Benign,31744,X_mixed
-5.238444,21.342932,0,Benign,31752,X_mixed
-6.000907,-13.151223,0,Benign,31753,X_mixed
-6.031604,-13.140732,0,Benign,31762,X_mixed
-14.769043,-32.256100,0,Benign,31782,X_mixed
-24.898682,-102.490143,0,Benign,31784,X_mixed
1.795562,13.373790,0,Benign,31803,X_mixed
29.637262,-59.077896,0,Benign,31811,X_mixed
-5.416251,-44.105110,0,Benign,31813,X_mixed
-9.294934,-8.549771,0,Benign,31815,X_mixed
-3.726880,-92.347717,0,Benign,31817,X_mixed
-50.280178,-94.488541,0,Benign,31826,X_mixed
11.393637,-60.964787,0,Benign,31849,X_mixed
3.238196,-42.755810,0,Benign,31864,X_mixed
-79.437256,-68.326309,0,Benign,31870,X_mixed
-38.202431,-75.902054,0,Benign,31875,X_mixed
-15.578706,-19.929098,0,Benign,31884,X_mixed
15.560084,10.945122,0,Benign,31891,X_mixed
24.738775,-102.020203,0,Benign,31905,X_mixed
-30.008421,12.871299,0,Benign,31918,X_mixed
-26.939339,-16.240091,0,Benign,31920,X_mixed
-58.427032,-77.197151,0,Benign,31959,X_mixed
1.844894,-101.317833,0,Benign,31963,X_mixed
-35.306351,-15.984219,0,Benign,31972,X_mixed
-62.832882,-47.265240,0,Benign,31975,X_mixed
-24.974203,-100.997337,0,Benign,31980,X_mixed
23.251148,-75.068962,0,Benign,31990,X_mixed
-38.191078,-76.308311,0,Benign,31998,X_mixed
0.803097,-98.507759,0,Benign,32005,X_mixed
-5.714723,2.306641,0,Benign,32013,X_mixed
-41.489151,-3.487441,0,Benign,32056,X_mixed
-22.802530,-104.849823,0,Benign,32061,X_mixed
-27.691008,-38.627590,0,Benign,32069,X_mixed
25.818602,-38.192699,0,Benign,32072,X_mixed
-66.191902,-57.294827,0,Benign,32106,X_mixed
20.441780,-76.772255,0,Benign,32140,X_mixed
-6.640882,-41.349400,0,Benign,32165,X_mixed
48.534534,-82.022530,0,Benign,32250,X_mixed
37.809597,-93.893013,0,Benign,32257,X_mixed
-27.968794,-39.871265,0,Benign,32263,X_mixed
-50.677620,-94.575447,0,Benign,32305,X_mixed
-53.128448,-13.576705,0,Benign,32312,X_mixed
-15.968606,2.516237,0,Benign,32333,X_mixed
-15.472159,-19.940556,0,Benign,32334,X_mixed
3.864134,32.982265,0,Benign,32336,X_mixed
32.452816,-0.917743,0,Benign,32339,X_mixed
-40.016441,-35.126320,0,Benign,32355,X_mixed
1.917114,9.276636,0,Benign,32362,X_mixed
-32.163902,-67.513046,0,Benign,32368,X_mixed
-62.909203,-83.939270,0,Benign,32380,X_mixed
21.244169,-82.366234,0,Benign,32411,X_mixed
-6.784629,-13.387092,0,Benign,32428,X_mixed
-6.857028,-13.322018,0,Benign,32439,X_mixed
2.711249,-37.041821,0,Benign,32470,X_mixed
7.826203,4.512444,0,Benign,32524,X_mixed
24.725746,-102.081238,0,Benign,32538,X_mixed
-37.284611,-60.830845,0,Benign,32571,X_mixed
-22.559809,-81.105721,0,Benign,32587,X_mixed
2.786544,-0.888037,0,Benign,32610,X_mixed
-98.118279,-41.398590,0,Benign,32611,X_mixed
35.293850,-64.109085,0,Benign,32615,X_mixed
-22.667654,-81.052452,0,Benign,32699,X_mixed
22.378174,-44.292889,0,Benign,32705,X_mixed
37.020615,-56.807430,0,Benign,32751,X_mixed
-46.737160,-42.656467,0,Benign,32759,X_mixed
-46.603779,-42.351967,0,Benign,32762,X_mixed
-21.286367,-82.259224,0,Benign,32769,X_mixed
25.797134,-38.356804,0,Benign,32782,X_mixed
48.927254,-77.486916,0,Benign,32793,X_mixed
29.664379,-79.714523,0,Benign,32802,X_mixed
-31.137665,8.855953,0,Benign,32855,X_mixed
-63.470165,-83.485085,0,Benign,32861,X_mixed
-21.755068,21.569715,0,Benign,32874,X_mixed
35.419720,-64.048950,0,Benign,32902,X_mixed
-41.541351,-3.345072,0,Benign,32911,X_mixed
-23.914040,-43.950680,0,Benign,32913,X_mixed
7.863427,4.454130,0,Benign,32957,X_mixed
-19.459751,1.718994,0,Benign,33011,X_mixed
37.021534,-56.807796,0,Benign,33014,X_mixed
-16.088245,-17.461418,0,Benign,33017,X_mixed
-83.907570,-47.429451,0,Benign,33020,X_mixed
15.520699,11.364166,0,Benign,33024,X_mixed
-58.255245,-77.282387,0,Benign,33031,X_mixed
16.233273,-62.423103,0,Benign,33043,X_mixed
29.746485,-73.644707,0,Benign,33063,X_mixed
45.395317,-70.441109,0,Benign,33064,X_mixed
1.046140,-98.981865,0,Benign,33073,X_mixed
1.230564,-15.050962,0,Benign,33076,X_mixed
-23.752415,-44.155117,0,Benign,33092,X_mixed
-21.669365,21.622824,0,Benign,33099,X_mixed
-51.660168,-43.073818,0,Benign,33105,X_mixed
-49.916965,-42.037201,0,Benign,33106,X_mixed
-0.833819,-64.743927,0,Benign,33109,X_mixed
-98.255463,-41.442661,0,Benign,33114,X_mixed
49.169762,-77.299240,0,Benign,33116,X_mixed
24.696136,-102.205360,0,Benign,33121,X_mixed
37.022144,-56.806816,0,Benign,33128,X_mixed
-44.777409,-53.999565,0,Benign,33133,X_mixed
-29.335825,-28.818321,0,Benign,33139,X_mixed
-35.438286,-67.744827,0,Benign,33146,X_mixed
37.022640,-56.808529,0,Benign,33165,X_mixed
-27.536488,-40.802223,0,Benign,33200,X_mixed
-8.656998,9.585453,0,Benign,33217,X_mixed
-7.500404,-13.368057,0,Benign,33224,X_mixed
-15.038852,-31.751204,0,Benign,33232,X_mixed
-61.646160,-22.041113,0,Benign,33238,X_mixed
7.597356,-13.249420,0,Benign,33244,X_mixed
7.588964,-13.245668,0,Benign,33245,X_mixed
-25.952520,-94.407127,0,Benign,33325,X_mixed
29.637794,-59.119549,0,Benign,33358,X_mixed
-38.208549,-76.232460,0,Benign,33361,X_mixed
-32.545357,13.258019,0,Benign,33374,X_mixed
-5.594816,2.145741,0,Benign,33385,X_mixed
-50.202171,-94.760513,0,Benign,33386,X_mixed
-91.496590,-35.248192,0,Benign,33388,X_mixed
49.206120,-77.311508,0,Benign,33400,X_mixed
-27.085920,-3.482283,0,Benign,33424,X_mixed
31.230051,-2.413646,0,Benign,33427,X_mixed
-98.277740,-41.448959,0,Benign,33476,X_mixed
-50.409790,-26.745632,0,Benign,33493,X_mixed
-79.761589,-68.072243,0,Benign,33509,X_mixed
-30.438814,5.973012,0,Benign,33520,X_mixed
-45.983955,-53.819679,0,Benign,33521,X_mixed
5.486434,-13.695188,0,Benign,33544,X_mixed
10.235913,-76.733360,0,Benign,33549,X_mixed
-14.796295,-110.131020,0,Benign,33563,X_mixed
-37.387173,-59.982098,0,Benign,33573,X_mixed
-91.492165,-35.243881,0,Benign,33590,X_mixed
-5.785158,25.228230,0,Benign,33637,X_mixed
-41.520054,-3.399493,0,Benign,33646,X_mixed
-13.564120,-21.058353,0,Benign,33660,X_mixed
2.867128,34.658787,0,Benign,33670,X_mixed
-79.217667,-72.474915,0,Benign,33673,X_mixed
-27.986933,-38.727921,0,Benign,33679,X_mixed
-41.901466,-62.351486,0,Benign,33711,X_mixed
-51.719109,-14.584278,0,Benign,33716,X_mixed
-9.574899,16.328012,0,Benign,33723,X_mixed
-33.395725,-67.288429,0,Benign,33733,X_mixed
-18.541037,-108.405670,0,Benign,33736,X_mixed
-46.603073,-44.752907,0,Benign,33738,X_mixed
-31.929897,14.840261,0,Benign,33741,X_mixed
-91.545311,-35.256893,0,Benign,33751,X_mixed
2.800894,-0.974223,0,Benign,33759,X_mixed
10.233309,-76.743690,0,Benign,33776,X_mixed
-13.082967,-59.441490,0,Benign,33778,X_mixed
-29.183372,-67.451744,0,Benign,33781,X_mixed
7.587074,-13.245052,0,Benign,33791,X_mixed
-2.033552,19.324659,0,Benign,33796,X_mixed
42.239666,-68.610710,0,Benign,33810,X_mixed
-0.866091,15.276584,0,Benign,33823,X_mixed
-5.015179,2.200522,0,Benign,33838,X_mixed
-21.621580,21.720842,0,Benign,33843,X_mixed
31.460951,-2.365147,0,Benign,33890,X_mixed
-46.760246,-46.033062,0,Benign,33892,X_mixed
22.400480,-24.649870,0,Benign,33896,X_mixed
-0.612244,-13.515054,0,Benign,33909,X_mixed
-40.399063,-35.355370,0,Benign,33914,X_mixed
-11.087855,-87.301689,0,Benign,33938,X_mixed
7.089525,10.582969,0,Benign,33997,X_mixed
-8.415272,-13.978786,0,Benign,34014,X_mixed
-8.591188,-13.585278,0,Benign,34037,X_mixed
-8.667854,-13.530445,0,Benign,34045,X_mixed
-15.568636,-31.380653,0,Benign,34049,X_mixed
-15.566875,-31.318626,0,Benign,34061,X_mixed
2.703973,-37.037090,0,Benign,34062,X_mixed
-19.323515,-19.574242,0,Benign,34073,X_mixed
-9.071114,-13.343703,0,Benign,34086,X_mixed
-80.571121,-46.436764,0,Benign,34089,X_mixed
-91.471825,-35.185341,0,Benign,34111,X_mixed
-98.318573,-41.472759,0,Benign,34168,X_mixed
29.766235,-79.976494,0,Benign,34174,X_mixed
-11.633953,8.885746,0,Benign,34194,X_mixed
-51.296268,-43.008476,0,Benign,34197,X_mixed
37.024521,-56.813740,0,Benign,34201,X_mixed
-32.542450,-39.619621,0,Benign,34218,X_mixed
-15.027142,-109.990570,0,Benign,34233,X_mixed
35.344730,-64.254730,0,Benign,34244,X_mixed
-25.465647,-96.347778,0,Benign,34246,X_mixed
44.968277,-37.915604,0,Benign,34251,X_mixed
-62.741631,-20.072741,0,Benign,34254,X_mixed
-63.330036,-57.082993,0,Benign,34257,X_mixed
36.399487,-15.855153,0,Benign,34281,X_mixed
42.250992,-68.616112,0,Benign,34284,X_mixed
46.956268,-37.811504,0,Benign,34286,X_mixed
-30.767349,5.789581,0,Benign,34290,X_mixed
-9.957940,-12.726007,0,Benign,34293,X_mixed
57.806770,-19.130373,0,Benign,34337,X_mixed
57.841217,-19.148975,0,Benign,34342,X_mixed
57.222862,-19.785173,0,Benign,34353,X_mixed
-12.567753,-88.024956,0,Benign,34362,X_mixed
57.669353,-20.696722,0,Benign,34369,X_mixed
55.495991,-21.831875,0,Benign,34388,X_mixed
-43.027882,-52.578239,0,Benign,34402,X_mixed
-31.376350,12.079564,0,Benign,34413,X_mixed
-21.627785,21.789480,0,Benign,34426,X_mixed
-32.844841,-54.053745,0,Benign,34436,X_mixed
21.182678,-82.594101,0,Benign,34454,X_mixed
-21.435547,-71.227921,0,Benign,34481,X_mixed
57.756969,-27.600325,0,Benign,34495,X_mixed
2.797630,-1.066022,0,Benign,34522,X_mixed
-44.026279,-0.199086,0,Benign,34538,X_mixed
-79.830711,-68.103615,0,Benign,34563,X_mixed
-82.748222,-47.336975,0,Benign,34571,X_mixed
15.845822,10.967310,0,Benign,34574,X_mixed
-1.330811,-69.004395,0,Benign,34603,X_mixed
20.911358,-9.252204,0,Benign,34614,X_mixed
-32.554138,-54.252663,0,Benign,34623,X_mixed
-79.860794,-68.002724,0,Benign,34639,X_mixed
12.589801,19.965380,0,Benign,34652,X_mixed
24.676321,-102.273544,0,Benign,34686,X_mixed
-13.549057,8.353463,0,Benign,34717,X_mixed
-9.188067,16.809898,0,Benign,34722,X_mixed
-0.857467,15.512897,0,Benign,34739,X_mixed
-3.079626,-92.871765,0,Benign,34744,X_mixed
10.800678,-62.749454,0,Benign,34810,X_mixed
21.125307,-44.052204,0,Benign,34812,X_mixed
0.258078,6.213084,0,Benign,34828,X_mixed
1.728969,22.540373,0,Benign,34835,X_mixed
-5.421868,-44.096653,0,Benign,34836,X_mixed
-79.239502,-72.588943,0,Benign,34851,X_mixed
-51.739124,-15.641180,0,Benign,34878,X_mixed
22.279781,-44.286209,0,Benign,34885,X_mixed
-31.389450,13.451329,0,Benign,34903,X_mixed
-13.003481,-59.468781,0,Benign,34915,X_mixed
23.272154,-44.523849,0,Benign,34962,X_mixed
29.826719,-80.013016,0,Benign,34971,X_mixed
-1.077878,-75.566734,0,Benign,34972,X_mixed
10.291327,-76.920853,0,Benign,34973,X_mixed
-81.750397,-50.471786,0,Benign,35038,X_mixed
-16.504993,-69.280975,0,Benign,35072,X_mixed
23.015354,-23.727034,0,Benign,35084,X_mixed
9.107106,-41.710484,0,Benign,35089,X_mixed
8.806664,-48.924587,0,Benign,35090,X_mixed
-28.615892,-46.858936,0,Benign,35104,X_mixed
-27.128849,-66.033081,0,Benign,35111,X_mixed
-50.177547,-94.848068,0,Benign,35125,X_mixed
21.162054,-82.677483,0,Benign,35148,X_mixed
20.446812,-76.766502,0,Benign,35167,X_mixed
2.492195,-42.357063,0,Benign,35173,X_mixed
6.850782,-69.430511,0,Benign,35181,X_mixed
-30.149307,14.107135,0,Benign,35186,X_mixed
43.996971,-16.862022,0,Benign,35208,X_mixed
38.680939,-68.439529,0,Benign,35249,X_mixed
21.273540,-89.423294,0,Benign,35251,X_mixed
15.280175,-8.666906,0,Benign,35261,X_mixed
1.898203,-101.248497,0,Benign,35270,X_mixed
2.432434,-67.869675,0,Benign,35279,X_mixed
38.488693,-31.494961,0,Benign,35280,X_mixed
18.759758,-43.991535,0,Benign,35285,X_mixed
39.767235,-24.807240,0,Benign,35290,X_mixed
-62.114960,-40.332790,0,Benign,35292,X_mixed
2.448405,14.573300,0,Benign,35294,X_mixed
15.852787,10.809957,0,Benign,35317,X_mixed
24.531673,-45.606762,0,Benign,35364,X_mixed
18.789770,-43.885254,0,Benign,35365,X_mixed
-41.474800,-3.510312,0,Benign,35374,X_mixed
-21.609591,21.908567,0,Benign,35397,X_mixed
2.793057,-1.165682,0,Benign,35410,X_mixed
49.290451,-77.528931,0,Benign,35415,X_mixed
-16.336771,-57.112778,0,Benign,35436,X_mixed
-9.667739,16.217710,0,Benign,35460,X_mixed
-57.981621,-25.420647,0,Benign,35473,X_mixed
0.932562,34.095581,0,Benign,35480,X_mixed
-58.672249,-24.978910,0,Benign,35489,X_mixed
-59.519699,-39.936790,0,Benign,35499,X_mixed
-13.321588,1.973170,0,Benign,35504,X_mixed
-13.456053,4.585356,0,Benign,35507,X_mixed
-98.430138,-41.535625,0,Benign,35543,X_mixed
-1.082871,-75.630852,0,Benign,35550,X_mixed
-38.732719,-34.929058,0,Benign,35558,X_mixed
40.662563,-37.112988,0,Benign,35633,X_mixed
-79.946022,-67.673210,0,Benign,35642,X_mixed
-41.981045,-13.221139,0,Benign,35644,X_mixed
-59.966610,-39.010609,0,Benign,35645,X_mixed
-79.445427,-72.529808,0,Benign,35646,X_mixed
-12.731937,4.607919,0,Benign,35674,X_mixed
29.889475,-80.068436,0,Benign,35677,X_mixed
1.933439,8.353836,0,Benign,35692,X_mixed
-1.610804,8.559864,0,Benign,35696,X_mixed
15.331109,-66.110725,0,Benign,35697,X_mixed
8.144723,4.152472,0,Benign,35717,X_mixed
-9.610904,-44.702347,0,Benign,35736,X_mixed
-9.671138,-44.567818,0,Benign,35750,X_mixed
-16.244644,-109.360344,0,Benign,35797,X_mixed
-24.701183,-95.200119,0,Benign,35798,X_mixed
-9.689859,-43.977276,0,Benign,35803,X_mixed
-25.949091,-18.353693,0,Benign,35805,X_mixed
-22.369366,-105.373230,0,Benign,35812,X_mixed
2.145647,-68.214264,0,Benign,35817,X_mixed
-26.700607,-38.999790,0,Benign,35829,X_mixed
1.749114,15.271724,0,Benign,35836,X_mixed
-15.851181,11.546107,0,Benign,35881,X_mixed
-5.753907,1.910095,0,Benign,35889,X_mixed
-38.235603,-76.970665,0,Benign,35920,X_mixed
27.702284,-21.031603,0,Benign,35942,X_mixed
-27.176352,-38.856003,0,Benign,35961,X_mixed
21.760397,-40.936890,0,Benign,35967,X_mixed
-91.384872,-35.025421,0,Benign,35976,X_mixed
15.988811,10.927984,0,Benign,35978,X_mixed
-21.265591,-81.927742,0,Benign,35981,X_mixed
35.422489,-64.346794,0,Benign,35989,X_mixed
-1.839184,-94.831726,0,Benign,36000,X_mixed
7.195889,11.221925,0,Benign,36001,X_mixed
1.526421,34.644310,0,Benign,36029,X_mixed
-20.555408,-106.977440,0,Benign,36051,X_mixed
-65.562531,-57.275604,0,Benign,36056,X_mixed
35.390491,-64.360191,0,Benign,36059,X_mixed
-38.319809,-76.429268,0,Benign,36095,X_mixed
-24.544992,-71.812424,0,Benign,36117,X_mixed
-37.321899,-61.196812,0,Benign,36124,X_mixed
-49.177738,-94.975517,0,Benign,36134,X_mixed
18.265024,-8.203918,0,Benign,36146,X_mixed
-2.745239,19.964836,0,Benign,36150,X_mixed
24.821526,-102.465790,0,Benign,36166,X_mixed
10.336908,-77.036530,0,Benign,36169,X_mixed
-7.060806,-37.926922,0,Benign,36182,X_mixed
-9.196915,-90.128471,0,Benign,36193,X_mixed
29.907291,-80.130730,0,Benign,36233,X_mixed
10.336273,-77.076065,0,Benign,36235,X_mixed
-61.185287,-54.567959,0,Benign,36238,X_mixed
-61.475666,-37.284149,0,Benign,36244,X_mixed
