packet_index,eval_index,label,rmse,tanh_rmse
404900,349900,0,0.21865746,0.21523809
405000,350000,0,0.090770878,0.0905224
405100,350100,0,0.17597589,0.1741816
405200,350200,0,0.17263514,0.17094033
405300,350300,0,0.2245049,0.22080756
405400,350400,0,0.22043387,0.21693155
405500,350500,0,0.17804352,0.17618577
405600,350600,0,0.22854855,0.2246506
405700,350700,0,0.17203848,0.17036105
405800,350800,0,0.22106985,0.21753752
405900,350900,0,0.22037895,0.21687922
406000,351000,0,0.17454849,0.17279717
406100,351100,0,0.22229112,0.21870068
406200,351200,0,0.17263753,0.17094266
406300,351300,0,0.097241999,0.096936647
406400,351400,0,0.22113106,0.21759583
406500,351500,0,0.17739123,0.17555366
406600,351600,0,0.096925458,0.096623071
406700,351700,0,0.17287111,0.1711694
406800,351800,0,0.1724823,0.17079195
406900,351900,0,0.22946142,0.22551722
407000,352000,0,0.17363975,0.17191542
407100,352100,0,0.18810106,0.18591355
407200,352200,0,0.17483675,0.1730768
407300,352300,0,0.095203673,0.094917078
407400,352400,0,0.22732319,0.22348677
407500,352500,0,0.1040575,0.10368354
407600,352600,0,0.18362705,0.18159061
407700,352700,0,0.17412787,0.17238908
407800,352800,0,0.24440586,0.23965293
407900,352900,0,0.22775517,0.22389713
408000,353000,0,0.17772149,0.17587372
408100,353100,0,0.092071594,0.091812304
408200,353200,0,0.17337607,0.17165952
408300,353300,0,0.17607568,0.17427836
408400,353400,0,0.22509557,0.22136935
408500,353500,0,0.2254771,0.22173216
408600,353600,0,0.22767155,0.2238177
408700,353700,0,0.18323596,0.18121239
408800,353800,0,0.17616048,0.17436059
408900,353900,0,0.094046003,0.093769712
409000,354000,0,0.17206335,0.1703852
409100,354100,0,0.18932717,0.18709701
409200,354200,0,0.17266751,0.17097176
409300,354300,0,0.22247119,0.21887214
409400,354400,0,0.091121787,0.090870422
409500,354500,0,0.17700077,0.17517521
409600,354600,0,0.18693425,0.18478683
409700,354700,0,0.22479352,0.22108209
409800,354800,0,0.092968643,0.092701718
409900,354900,0,0.17297041,0.17126579
410000,355000,0,0.17680845,0.17498879
410100,355100,0,0.22422547,0.22054173
410200,355200,0,0.18005718,0.17813623
410300,355300,0,0.17398468,0.17225013
410400,355400,0,0.22581513,0.22205355
410500,355500,0,0.17180202,0.17013144
410600,355600,0,0.22327382,0.21963618
410700,355700,0,0.17375983,0.17203194
410800,355800,0,0.098182813,0.097868535
410900,355900,0,0.10281924,0.10245844
411000,356000,0,0.17422831,0.17248653
411100,356100,0,0.18772809,0.18555345
411200,356200,0,0.17180601,0.17013531
411300,356300,0,0.10476292,0.10438133
411400,356400,0,0.23354692,0.22939135
411500,356500,0,0.17508491,0.17331752
411600,356600,0,0.22642326,0.22263161
411700,356700,0,0.17761866,0.17577407
411800,356800,0,0.17398667,0.17225207
411900,356900,0,0.2301985,0.22621671
412000,357000,0,0.17244265,0.17075346
412100,357100,0,0.22395244,0.22028197
412200,357200,0,0.17158981,0.16992537
412300,357300,0,0.22733687,0.22349976
412400,357400,0,0.22560448,0.22185327
412500,357500,0,0.17190092,0.17022747
412600,357600,0,0.10110441,0.10076132
412700,357700,0,0.17733798,0.17550205
412800,357800,0,0.17210952,0.17043002
412900,357900,0,0.17376655,0.17203847
413000,358000,0,0.17259451,0.17090089
413100,358100,0,0.23168129,0.22762314
413200,358200,0,0.22872309,0.22481633
413300,358300,0,0.17300102,0.1712955
413400,358400,0,0.10119554,0.10085152
413500,358500,0,0.174193,0.17245227
413600,358600,0,0.22821185,0.22433087
413700,358700,0,0.23157493,0.22752228
413800,358800,0,0.1735031,0.1717828
413900,358900,0,0.17350239,0.17178212
414000,359000,0,0.1752795,0.17350625
414100,359100,0,0.2293628,0.22542362
414200,359200,0,0.17588615,0.17409458
414300,359300,0,0.17762346,0.17577872
414400,359400,0,0.22683335,0.22302134
414500,359500,0,0.22438412,0.22069267
414600,359600,0,0.17206388,0.17038571
414700,359700,0,0.17399619,0.1722613
414800,359800,0,0.10226456,0.10190955
414900,359900,0,0.10322226,0.10285721
415000,360000,0,0.22208732,0.21850663
415100,360100,0,0.18565481,0.18355078
415200,360200,0,0.22952417,0.22557678
415300,360300,0,0.17548747,0.17370796
415400,360400,0,0.22693289,0.22311593
415500,360500,0,0.097711419,0.097401635
415600,360600,0,0.17862411,0.17674828
415700,360700,0,0.22916096,0.22523203
415800,360800,0,0.095043743,0.094758587
415900,360900,0,0.096900065,0.096597915
416000,361000,0,0.22306241,0.21943496
416100,361100,0,0.18386102,0.18181685
416200,361200,0,0.17328205,0.17156827
416300,361300,0,0.24047412,0.23594352
416400,361400,0,0.22749824,0.22365306
416500,361500,0,0.22331981,0.21967996
416600,361600,0,0.094514409,0.09423398
416700,361700,0,0.17289976,0.1711972
416800,361800,0,0.17252951,0.17083778
416900,361900,0,0.093381948,0.093111455
417000,362000,0,0.094045806,0.093769517
417100,362100,0,0.2187876,0.21536219
417200,362200,0,0.17306073,0.17135345
417300,362300,0,0.17957833,0.17767254
417400,362400,0,0.2334189,0.22927007
417500,362500,0,0.098332346,0.098016634
417600,362600,0,0.17314355,0.17143385
417700,362700,0,0.17296285,0.17125845
417800,362800,0,0.095742885,0.095451405
417900,362900,0,0.22252323,0.21892168
418000,363000,0,0.23015918,0.22617939
418100,363100,0,0.23904909,0.23459737
418200,363200,0,0.17533728,0.1735623
418300,363300,0,0.092679092,0.092414647
418400,363400,0,0.22136857,0.21782208
418500,363500,0,0.10018783,0.099853952
418600,363600,0,0.22467868,0.22097286
418700,363700,0,0.097031452,0.096728075
418800,363800,0,0.17529745,0.17352366
418900,363900,0,0.25440452,0.24905449
419000,364000,0,0.22828158,0.22439709
419100,364100,0,0.18732384,0.18516308
419200,364200,0,0.22807579,0.22420165
419300,364300,0,0.17242255,0.17073395
419400,364400,0,0.10415311,0.10377813
419500,364500,0,0.22803303,0.22416104
419600,364600,0,0.23405759,0.2298751
419700,364700,0,0.17758974,0.17574605
419800,364800,0,0.24698231,0.2420799
419900,364900,0,0.23225743,0.22816936
420000,365000,0,0.22721046,0.22337967
420100,365100,0,0.17966362,0.17775514
420200,365200,0,0.17475476,0.17299727
420300,365300,0,0.10686415,0.1064592
420400,365400,0,0.22978315,0.22582257
420500,365500,0,0.20363198,0.2008633
420600,365600,0,0.1842924,0.18223394
420700,365700,0,0.10852329,0.10809925
420800,365800,0,0.17232215,0.17063647
420900,365900,0,0.23697241,0.23263403
421000,366000,0,0.10951378,0.10907806
421100,366100,0,0.19908167,0.19649261
421200,366200,0,0.17392705,0.17219422
421300,366300,0,0.10649584,0.10609506
421400,366400,0,0.23231198,0.22822107
421500,366500,0,0.24194348,0.2373306
421600,366600,0,0.18375999,0.18171916
421700,366700,0,0.17246586,0.170776
421800,366800,0,0.23987894,0.2353814
421900,366900,0,0.10533515,0.10494729
422000,367000,0,0.22560094,0.22184991
422100,367100,0,0.22595756,0.22218895
422200,367200,0,0.23823557,0.23382848
422300,367300,0,0.17302108,0.17131497
422400,367400,0,0.24086776,0.23631521
422500,367500,0,0.20570651,0.20285329
422600,367600,0,0.23511387,0.23087532
422700,367700,0,0.27436829,0.26768484
422800,367800,0,0.17326822,0.17155485
422900,367900,0,0.26325971,0.25734191
423000,368000,0,0.20000491,0.19738004
423100,368100,0,0.23506436,0.23082845
423200,368200,0,0.18160752,0.17963696
423300,368300,0,0.17245694,0.17076733
423400,368400,0,0.24047452,0.2359439
423500,368500,0,0.20528431,0.20244843
423600,368600,0,0.23920619,0.23474582
423700,368700,0,0.17659339,0.1747803
423800,368800,0,0.23678942,0.23246094
423900,368900,0,0.23380453,0.22963539
424000,369000,0,0.22265528,0.2190474
424100,369100,0,0.23073267,0.22672347
424200,369200,0,0.17282496,0.1711246
424300,369300,0,0.23318094,0.2290446
424400,369400,0,0.22855483,0.22465657
424500,369500,0,0.23046452,0.22646909
424600,369600,0,0.18258099,0.18057886
424700,369700,0,0.17509117,0.17332359
424800,369800,0,0.10489172,0.10450872
424900,369900,0,0.23894809,0.23450193
425000,370000,0,0.10156301,0.10121524
425100,370100,0,0.19764955,0.19511539
425200,370200,0,0.22657082,0.22277186
425300,370300,0,0.22833696,0.22444968
425400,370400,0,0.22891608,0.22499956
425500,370500,0,0.18346253,0.18143152
425600,370600,0,0.1820289,0.18004471
425700,370700,0,0.23674657,0.2324204
425800,370800,0,0.10764987,0.10723595
425900,370900,0,0.24433114,0.2395825
426000,371000,0,0.20453564,0.20173033
426100,371100,0,0.22881674,0.22490524
426200,371200,0,0.17341745,0.17169968
426300,371300,0,0.17456354,0.17281177
426400,371400,0,0.1011442,0.1008007
426500,371500,0,0.22861336,0.22471215
426600,371600,0,0.18373915,0.18169901
426700,371700,0,0.090864726,0.090615477
426800,371800,0,0.17228272,0.17059819
426900,371900,0,0.086479114,0.086264175
427000,372000,0,0.085560942,0.085352763
427100,372100,0,0.18519967,0.18311093
427200,372200,0,0.18431374,0.18225457
427300,372300,0,0.085675804,0.085466788
427400,372400,0,0.22337202,0.21972964
427500,372500,0,0.082050569,0.081866934
427600,372600,0,0.1815364,0.17956814
427700,372700,0,0.17307935,0.17137153
427800,372800,0,0.21211049,0.20898571
427900,372900,0,0.21703043,0.21368589
428000,373000,0,0.22297934,0.21935589
428100,373100,0,0.17768648,0.17583979
428200,373200,0,0.23373878,0.22957311
428300,373300,0,0.21580957,0.21252047
428400,373400,0,0.080099094,0.079928231
428500,373500,0,0.080104388,0.079933491
428600,373600,0,0.20972746,0.20670562
428700,373700,0,0.17350312,0.17178282
428800,373800,0,0.2206687,0.21715532
428900,373900,0,0.21236374,0.20922788
429000,374000,0,0.17676082,0.17494262
429100,374100,0,0.1727979,0.17109833
429200,374200,0,0.08440154,0.084201694
429300,374300,0,0.17246039,0.17077068
429400,374400,0,0.17253401,0.17084216
429500,374500,0,0.17457003,0.17281806
429600,374600,0,0.081352557,0.081173561
429700,374700,0,0.17694889,0.17512492
429800,374800,0,0.17283868,0.17113792
429900,374900,0,0.17608614,0.1742885
430000,375000,0,0.17932807,0.17743017
430100,375100,0,0.21646515,0.21314636
430200,375200,0,0.17556422,0.17378239
430300,375300,0,0.1739668,0.17223279
430400,375400,0,0.17240647,0.17071833
430500,375500,0,0.17203196,0.17035472
430600,375600,0,0.080929641,0.080753417
430700,375700,0,0.22166459,0.21810405
430800,375800,0,0.18244315,0.1804455
430900,375900,0,0.1775597,0.17571694
431000,376000,0,0.17572712,0.17394037
431100,376100,0,0.18095563,0.17900604
431200,376200,0,0.17999638,0.17807736
431300,376300,0,0.22173239,0.21816862
431400,376400,0,0.18047698,0.17854268
431500,376500,0,0.080935511,0.080759249
431600,376600,0,0.21909032,0.21565085
431700,376700,0,0.091155905,0.090904258
431800,376800,0,0.090558344,0.090311603
431900,376900,0,0.17884238,0.17695973
432000,377000,0,0.18393461,0.18188801
432100,377100,0,0.18157698,0.17960741
432200,377200,0,0.17663687,0.17482245
432300,377300,0,0.21668972,0.21336071
432400,377400,0,0.2099272,0.20689682
432500,377500,0,0.18722374,0.18506642
432600,377600,0,0.17690731,0.17508461
432700,377700,0,0.17370819,0.17198184
432800,377800,0,0.082451244,0.08226491
432900,377900,0,0.08024854,0.080076721
433000,378000,0,0.082614777,0.082427335
433100,378100,0,0.21597146,0.21267505
433200,378200,0,0.082234781,0.082049908
433300,378300,0,0.08137909,0.081199919
433400,378400,0,0.081339114,0.081160207
433500,378500,0,0.17378462,0.172056
433600,378600,0,0.17604755,0.17425109
433700,378700,0,0.21085212,0.20778197
433800,378800,0,0.2112884,0.20819938
433900,378900,0,0.21076792,0.20770141
434000,379000,0,0.21891801,0.21548655
434100,379100,0,0.17234545,0.17065909
434200,379200,0,0.21815018,0.21475426
434300,379300,0,0.21505577,0.21180061
434400,379400,0,0.2164946,0.21317447
434500,379500,0,0.21459672,0.21136211
434600,379600,0,0.17521551,0.17344419
434700,379700,0,0.21338238,0.21020172
434800,379800,0,0.22884632,0.22493333
434900,379900,0,0.21178112,0.20867069
435000,380000,0,0.17426275,0.17251994
435100,380100,0,0.21008639,0.20704919
435200,380200,0,0.17400765,0.17227242
435300,380300,0,0.17393209,0.1721991
435400,380400,0,0.17273325,0.17103557
435500,380500,0,0.17362148,0.17189769
435600,380600,0,0.21351571,0.21032915
435700,380700,0,0.17244177,0.17075261
435800,380800,0,0.2209145,0.21738952
435900,380900,0,0.18717372,0.18501811
436000,381000,0,0.083557121,0.083363203
436100,381100,0,0.18090231,0.17895442
436200,381200,0,0.17251624,0.17082491
436300,381300,0,0.083610553,0.083416264
436400,381400,0,0.17683303,0.17501261
436500,381500,0,0.17636566,0.17455952
436600,381600,0,0.21239047,0.20925344
436700,381700,0,0.17378325,0.17205468
436800,381800,0,0.21688408,0.21354622
436900,381900,0,0.2112355,0.20814877
437000,382000,0,0.083913985,0.083717576
437100,382100,0,0.18407816,0.18202681
437200,382200,0,0.17888267,0.17699875
437300,382300,0,0.088536835,0.088306218
437400,382400,0,0.17474339,0.17298624
437500,382500,0,0.083990223,0.08379328
437600,382600,0,0.17735568,0.17551921
437700,382700,0,0.21715005,0.21380004
437800,382800,0,0.08520302,0.084997438
437900,382900,0,0.10950185,0.10906628
438000,383000,0,0.21208878,0.20896494
438100,383100,0,0.17273205,0.17103441
438200,383200,0,0.084915422,0.084711911
438300,383300,0,0.22244948,0.21885146
438400,383400,0,0.21824654,0.21484617
438500,383500,0,0.084560011,0.08435904
438600,383600,0,0.18465679,0.18258621
438700,383700,0,0.21114786,0.20806493
438800,383800,0,0.085579742,0.085371427
438900,383900,0,0.21702704,0.21368266
439000,384000,0,0.21757452,0.21420508
439100,384100,0,0.18584827,0.18373771
439200,384200,0,0.21147156,0.20837459
439300,384300,0,0.21314254,0.20997246
439400,384400,0,0.20980221,0.20677718
439500,384500,0,0.18043878,0.1785057
439600,384600,0,0.17451562,0.17276527
439700,384700,0,0.22534632,0.2216078
439800,384800,0,0.084670529,0.084468771
439900,384900,0,0.21773465,0.21435786
440000,385000,0,0.18705392,0.1849024
440100,385100,0,0.18097468,0.17902447
440200,385200,0,0.17265927,0.17096376
440300,385300,0,0.21943734,0.21598172
440400,385400,0,0.17402017,0.17228457
440500,385500,0,0.20978503,0.20676073
440600,385600,0,0.084331626,0.084132276
440700,385700,0,0.1811088,0.1791543
440800,385800,0,0.17350592,0.17178555
440900,385900,0,0.17300576,0.1713001
441000,386000,0,0.17245156,0.17076211
441100,386100,0,0.20992762,0.20689722
441200,386200,0,0.17229858,0.17061359
441300,386300,0,0.1733924,0.17167537
441400,386400,0,0.08898216,0.088748053
441500,386500,0,0.18298708,0.18097168
441600,386600,0,0.085949843,0.085738819
441700,386700,0,0.1795689,0.17766341
441800,386800,0,0.17388644,0.17215481
441900,386900,0,0.21280979,0.20965436
442000,387000,0,0.21464027,0.21140371
442100,387100,0,0.085086011,0.084881273
442200,387200,0,0.23456523,0.23035586
442300,387300,0,0.17613137,0.17433236
442400,387400,0,0.22102992,0.21749948
442500,387500,0,0.17441827,0.17267083
442600,387600,0,0.21952486,0.21606515
442700,387700,0,0.18518828,0.18309993
442800,387800,0,0.17368991,0.1719641
442900,387900,0,0.17268466,0.1709884
443000,388000,0,0.17230574,0.17062054
443100,388100,0,0.21766184,0.21428839
443200,388200,0,0.17239494,0.17070714
443300,388300,0,0.084956973,0.084753164
443400,388400,0,0.17728865,0.17545425
443500,388500,0,0.17313897,0.1714294
443600,388600,0,0.08488135,0.084678083
443700,388700,0,0.17353703,0.17181573
443800,388800,0,0.2253521,0.2216133
443900,388900,0,0.21360407,0.2104136
444000,389000,0,0.17645425,0.17464541
444100,389100,0,0.21607964,0.21277833
444200,389200,0,0.17441595,0.17266858
444300,389300,0,0.17672397,0.17490689
444400,389400,0,0.17310195,0.17139347
444500,389500,0,0.17208376,0.17040501
444600,389600,0,0.21464779,0.21141089
444700,389700,0,0.21752109,0.2141541
444800,389800,0,0.17323169,0.17151939
444900,389900,0,0.21454881,0.21131634
445000,390000,0,0.17342893,0.17171083
445100,390100,0,0.089658911,0.089419433
445200,390200,0,0.17214999,0.17046932
445300,390300,0,0.21963055,0.21616591
445400,390400,0,0.21626893,0.21295904
445500,390500,0,0.17236726,0.17068027
445600,390600,0,0.21573797,0.21245211
445700,390700,0,0.088251056,0.088022661
445800,390800,0,0.17718316,0.17535199
445900,390900,0,0.17992696,0.17801014
446000,391000,0,0.18359159,0.18155632
446100,391100,0,0.19043714,0.1881679
446200,391200,0,0.089381139,0.089143876
446300,391300,0,0.2173396,0.21398092
446400,391400,0,0.22002204,0.21653907
446500,391500,0,0.1119783,0.1115126
446600,391600,0,0.1815678,0.17959852
446700,391700,0,0.17642827,0.17462022
446800,391800,0,0.22076853,0.21725044
446900,391900,0,0.22108949,0.21755623
447000,392000,0,0.2186196,0.21520198
447100,392100,0,0.22293448,0.21931318
447200,392200,0,0.091974108,0.091715638
447300,392300,0,0.23531656,0.23106719
447400,392400,0,0.22164851,0.21808873
447500,392500,0,0.17923575,0.17734076
447600,392600,0,0.18855237,0.18634923
447700,392700,0,0.25207764,0.24687068
447800,392800,0,0.10597451,0.10557957
447900,392900,0,0.10154655,0.10119895
448000,393000,0,0.18223574,0.18024484
448100,393100,0,0.1816888,0.17971562
448200,393200,0,0.17301793,0.17131191
448300,393300,0,0.23208373,0.22800469
448400,393400,0,0.1135967,0.11311058
448500,393500,0,0.1743314,0.17258655
448600,393600,0,0.22755066,0.22370286
448700,393700,0,0.09400652,0.093730576
448800,393800,0,0.22922094,0.22528896
448900,393900,0,0.091164662,0.090912942
449000,394000,0,0.17894081,0.17705507
449100,394100,0,0.18381395,0.18177135
449200,394200,0,0.21962885,0.21616429
449300,394300,0,0.22279432,0.21917977
449400,394400,0,0.2232076,0.21957315
449500,394500,0,0.21706564,0.21371949
449600,394600,0,0.17415894,0.17241922
449700,394700,0,0.22733369,0.22349675
449800,394800,0,0.22399487,0.22032234
449900,394900,0,0.22084175,0.21732021
450000,395000,0,0.21513902,0.21188012
450100,395100,0,0.18620868,0.18408594
450200,395200,0,0.21696971,0.21362794
450300,395300,0,0.22419937,0.2205169
450400,395400,0,0.21954681,0.21608608
450500,395500,0,0.17304626,0.17133941
450600,395600,0,0.17901666,0.17712855
450700,395700,0,0.090112265,0.089869144
450800,395800,0,0.17337591,0.17165936
450900,395900,0,0.091341247,0.091088065
451000,396000,0,0.1739381,0.17220494
451100,396100,0,0.17701779,0.17519171
451200,396200,0,0.22541395,0.22167211
451300,396300,0,0.21550545,0.21223008
451400,396400,0,0.097286689,0.096980917
451500,396500,0,0.21674269,0.21341127
451600,396600,0,0.17651641,0.17470567
451700,396700,0,0.15428336,0.15307075
451800,396800,0,0.09386317,0.093588484
451900,396900,0,0.2301629,0.22618292
452000,397000,0,0.090559291,0.090312542
452100,397100,0,0.17343073,0.17171257
452200,397200,0,0.21509083,0.21183409
452300,397300,0,0.23088412,0.22686713
452400,397400,0,0.093073982,0.092806151
452500,397500,0,0.096480457,0.096182206
452600,397600,0,0.18050385,0.1785687
452700,397700,0,0.092951262,0.092684486
452800,397800,0,0.24825531,0.24327793
452900,397900,0,0.22629748,0.22251206
453000,398000,0,0.17313371,0.17142429
453100,398100,0,0.22285587,0.21923836
453200,398200,0,0.17985392,0.17793942
453300,398300,0,0.17596975,0.17417564
453400,398400,0,0.17552649,0.1737458
453500,398500,0,0.17210851,0.17042905
453600,398600,0,0.2136686,0.21047527
453700,398700,0,0.17591765,0.17412512
453800,398800,0,0.090052987,0.089810345
453900,398900,0,0.1762183,0.17441664
454000,399000,0,0.1856788,0.18357397
454100,399100,0,0.18568465,0.18357961
454200,399200,0,0.17970349,0.17779374
454300,399300,0,0.21399632,0.21078845
454400,399400,0,0.21631613,0.21300411
454500,399500,0,0.22140083,0.21785282
454600,399600,0,0.18265303,0.18064854
454700,399700,0,0.1733411,0.17162558
454800,399800,0,0.22559994,0.22184896
454900,399900,0,0.22006818,0.21658304
455000,400000,0,0.23071994,0.2267114
455100,400100,0,0.23545647,0.23119963
455200,400200,0,0.17311083,0.17140208
455300,400300,0,0.21931971,0.21586957
455400,400400,0,0.1004077,0.10007162
455500,400500,0,0.17812019,0.17626006
455600,400600,0,0.17667363,0.17485809
455700,400700,0,0.22554192,0.22179379
455800,400800,0,0.097066111,0.096762409
455900,400900,0,0.089026475,0.088792019
456000,401000,0,0.18215228,0.1801641
456100,401100,0,0.18239739,0.18040124
456200,401200,0,0.17415514,0.17241553
456300,401300,0,0.21978332,0.21631153
456400,401400,0,0.21828531,0.21488315
456500,401500,0,0.090532564,0.090286033
456600,401600,0,0.1749241,0.17316154
456700,401700,0,0.092261667,0.092000771
456800,401800,0,0.090801221,0.090552494
456900,401900,0,0.22132911,0.2177845
457000,402000,0,0.18718425,0.18502828
457100,402100,0,0.25001747,0.24493509
457200,402200,0,0.089170524,0.088934931
457300,402300,0,0.2249545,0.22123519
457400,402400,0,0.2164591,0.21314059
457500,402500,0,0.17895415,0.177068
457600,402600,0,0.18010075,0.17817842
457700,402700,0,0.21761795,0.21424652
457800,402800,0,0.087703622,0.087479442
457900,402900,0,0.21929802,0.21584889
458000,403000,0,0.21509619,0.21183921
458100,403100,0,0.17316242,0.17145216
458200,403200,0,0.21353905,0.21035146
458300,403300,0,0.21654514,0.21322271
458400,403400,0,0.085069134,0.084864518
458500,403500,0,0.21257153,0.20942656
458600,403600,0,0.18209889,0.18011243
458700,403700,0,0.21834064,0.21493592
458800,403800,0,0.23197245,0.2278992
458900,403900,0,0.21275772,0.20960458
459000,404000,0,0.18379052,0.18174869
459100,404100,0,0.18928866,0.18705985
459200,404200,0,0.22773728,0.22388014
459300,404300,0,0.21527393,0.21200897
459400,404400,0,0.21453125,0.21129956
459500,404500,0,0.19096698,0.18867893
459600,404600,0,0.17847766,0.1766064
459700,404700,0,0.1749534,0.17318995
459800,404800,0,0.2268953,0.22308021
459900,404900,0,0.083704237,0.083509295
460000,405000,0,0.17303431,0.17132781
460100,405100,0,0.19503365,0.1925978
460200,405200,0,0.08335241,0.083159911
460300,405300,0,0.21246646,0.2093261
460400,405400,0,0.081310856,0.081132134
460500,405500,0,0.18273266,0.18072557
460600,405600,0,0.17954727,0.17764246
460700,405700,0,0.082683255,0.082495347
460800,405800,0,0.21285527,0.20969784
460900,405900,0,0.086693814,0.086477274
461000,406000,0,0.084852427,0.084649368
461100,406100,0,0.17308891,0.17138081
461200,406200,0,0.22631191,0.22252577
461300,406300,0,0.21386261,0.21066068
461400,406400,0,0.21391293,0.21070877
461500,406500,0,0.083374266,0.083181616
461600,406600,0,0.17317484,0.17146421
461700,406700,0,0.21718578,0.21383414
461800,406800,0,0.22751959,0.22367335
461900,406900,0,0.21432359,0.21110117
462000,407000,0,0.21472522,0.21148486
462100,407100,0,0.17950132,0.17759796
462200,407200,0,0.084287198,0.084088162
462300,407300,0,0.21308301,0.20991556
462400,407400,0,0.215009,0.21175593
462500,407500,0,0.0821546,0.081970267
462600,407600,0,0.18710747,0.18495412
462700,407700,0,0.22986249,0.22589787
462800,407800,0,0.084019125,0.083821979
462900,407900,0,0.2199353,0.2164564
463000,408000,0,0.081886948,0.081704407
463100,408100,0,0.17279333,0.1710939
463200,408200,0,0.21667909,0.21335057
463300,408300,0,0.17313076,0.17142143
463400,408400,0,0.21514259,0.21188353
463500,408500,0,0.18700722,0.1848573
463600,408600,0,0.18635872,0.18423089
463700,408700,0,0.084913659,0.08471016
463800,408800,0,0.22791997,0.22405366
463900,408900,0,0.22506801,0.22134315
464000,409000,0,0.23344919,0.22929877
464100,409100,0,0.18260682,0.18060384
464200,409200,0,0.21496704,0.21171586
464300,409300,0,0.21459327,0.21135881
464400,409400,0,0.085800223,0.085590297
464500,409500,0,0.085300447,0.085094161
464600,409600,0,0.18024887,0.17832183
464700,409700,0,0.087715756,0.087491483
464800,409800,0,0.23427683,0.23008274
464900,409900,0,0.22713676,0.22330964
465000,410000,0,0.18702715,0.18487656
465100,410100,0,0.21461766,0.21138211
465200,410200,0,0.1740962,0.17235834
465300,410300,0,0.21695025,0.21360937
465400,410400,0,0.2131571,0.20998638
465500,410500,0,0.17512573,0.17335711
465600,410600,0,0.08559302,0.085384608
465700,410700,0,0.085348947,0.085142309
465800,410800,0,0.086873648,0.08665576
465900,410900,0,0.086093239,0.085881158
466000,411000,0,0.17463214,0.17287832
466100,411100,0,0.1864527,0.18432168
466200,411200,0,0.084763795,0.08456137
466300,411300,0,0.21604397,0.21274428
466400,411400,0,0.084073837,0.083876306
466500,411500,0,0.17915578,0.1772633
466600,411600,0,0.17455098,0.17279958
466700,411700,0,0.22600525,0.22223428
466800,411800,0,0.25821224,0.25262262
466900,411900,0,0.237777,0.23339494
467000,412000,0,0.22971671,0.22575952
467100,412100,0,0.17786584,0.1760136
467200,412200,0,0.22914615,0.22521797
467300,412300,0,0.17359883,0.17187571
467400,412400,0,0.091753291,0.091496675
467500,412500,0,0.25114221,0.24599206
467600,412600,0,0.23596268,0.23167873
467700,412700,0,0.17369179,0.17196592
467800,412800,0,0.17366301,0.17193799
467900,412900,0,0.22442531,0.22073185
468000,413000,0,0.17292039,0.17121724
468100,413100,0,0.22269275,0.21908307
468200,413200,0,0.18175552,0.17978019
468300,413300,0,0.21962021,0.21615604
468400,413400,0,0.21646506,0.21314627
468500,413500,0,0.17290067,0.17119809
468600,413600,0,0.082207041,0.082022355
468700,413700,0,0.17261159,0.17091747
468800,413800,0,0.17293024,0.1712268
468900,413900,0,0.22231626,0.21872462
469000,414000,0,0.17919384,0.17730016
469100,414100,0,0.2165048,0.21318421
469200,414200,0,0.21696116,0.21361979
469300,414300,0,0.21234678,0.20921166
469400,414400,0,0.082714301,0.082526181
469500,414500,0,0.21218405,0.20905605
469600,414600,0,0.21792049,0.21453515
469700,414700,0,0.21374903,0.21055214
469800,414800,0,0.21548858,0.21221396
469900,414900,0,0.21845272,0.21504283
470000,415000,0,0.17511951,0.17335108
470100,415100,0,0.21963474,0.21616989
470200,415200,0,0.082041744,0.081858168
470300,415300,0,0.22961327,0.22566135
470400,415400,0,0.21512438,0.21186614
470500,415500,0,0.17735857,0.17552201
470600,415600,0,0.21475761,0.2115158
470700,415700,0,0.082915202,0.082725711
470800,415800,0,0.082044892,0.081861295
470900,415900,0,0.21688724,0.21354924
471000,416000,0,0.17928879,0.17739212
471100,416100,0,0.213102,0.20993371
471200,416200,0,0.17273526,0.17103752
471300,416300,0,0.21967854,0.21621165
471400,416400,0,0.21814606,0.21475033
471500,416500,0,0.2177167,0.21434073
471600,416600,0,0.21120321,0.20811789
471700,416700,0,0.18197855,0.17999599
471800,416800,0,0.1756841,0.17389864
471900,416900,0,0.21047597,0.20742204
472000,417000,0,0.21078569,0.20771841
472100,417100,0,0.08169128,0.081510043
472200,417200,0,0.17758219,0.17573873
472300,417300,0,0.17288465,0.17118254
472400,417400,0,0.21629044,0.21297958
472500,417500,0,0.21438546,0.21116027
472600,417600,0,0.081251509,0.081073178
472700,417700,0,0.17631894,0.17451423
472800,417800,0,0.173503,0.17178271
472900,417900,0,0.21017822,0.20713708
473000,418000,0,0.1755179,0.17373747
473100,418100,0,0.21128654,0.2081976
473200,418200,0,0.17280036,0.17110072
473300,418300,0,0.17343343,0.17171519
473400,418400,0,0.082574309,0.082387142
473500,418500,0,0.17413381,0.17239484
473600,418600,0,0.081878708,0.081696223
473700,418700,0,0.21166159,0.20855637
473800,418800,0,0.17372858,0.17200162
473900,418900,0,0.082537573,0.082350655
474000,419000,0,0.21474153,0.21150044
474100,419100,0,0.17371303,0.17198653
474200,419200,0,0.21243561,0.2092966
474300,419300,0,0.2281641,0.22428552
474400,419400,0,0.21199211,0.20887249
474500,419500,0,0.082252744,0.082067751
474600,419600,0,0.18880837,0.18659632
474700,419700,0,0.21435707,0.21113315
